,Id,geometry,Nearest_Node_ID,Nearest_Cooling_Center,Cooling_Center_ID,Driving_Time_Minutes
2644,0,"POLYGON Z ((-93.56929999962449 41.59390000067651 0, -93.56929999962449 41.593800000846386 0, -93.56940000038594 41.593800000846386 0, -93.56940000038594 41.59390000067651 0, -93.56929999962449 41.59390000067651 0))",160932677.0,East Side Library,160775687.0,30.0
2645,0,"POLYGON Z ((-93.57569999992847 41.5945999994874 0, -93.57569999992847 41.59449999965727 0, -93.5757999997586 41.59449999965727 0, -93.5757999997586 41.5945999994874 0, -93.57569999992847 41.5945999994874 0))",160853991.0,East Side Library,160775687.0,32.0
2646,0,"POLYGON Z ((-93.5323999999091 41.59919999912381 0, -93.53249999973923 41.59919999912381 0, -93.53259999956936 41.59919999912381 0, -93.53249999973923 41.59919999912381 0, -93.5323999999091 41.59919999912381 0))",160829869.0,Pleasant Hill Public Library,160818817.0,14.0
2647,0,"POLYGON Z ((-93.53550000023097 41.60080000013113 0, -93.5356000000611 41.60080000013113 0, -93.5356000000611 41.60089999996126 0, -93.53550000023097 41.60089999996126 0, -93.53550000023097 41.60080000013113 0))",160889466.0,Fourmile Community Recreation Center ,160848580.0,28.0
2648,0,"POLYGON Z ((-93.54660000000149 41.59019999951124 0, -93.54669999983162 41.59019999951124 0, -93.54669999983162 41.59029999934137 0, -93.54660000000149 41.59029999934137 0, -93.54660000000149 41.59019999951124 0))",160855281.0,Fourmile Community Recreation Center ,160848580.0,36.0
2649,0,"POLYGON Z ((-93.54660000000149 41.589800000190735 0, -93.54660000000149 41.58970000036061 0, -93.54669999983162 41.58970000036061 0, -93.54669999983162 41.589800000190735 0, -93.54660000000149 41.589800000190735 0))",160805060.0,Fourmile Community Recreation Center ,160848580.0,38.0
2650,0,"POLYGON Z ((-93.54939999990165 41.596300000324845 0, -93.54970000032336 41.596300000324845 0, -93.54980000015348 41.5964999999851 0, -93.54949999973178 41.5964999999851 0, -93.54939999990165 41.596300000324845 0))",4577878822.0,Fourmile Community Recreation Center ,160848580.0,34.0
2651,0,"POLYGON Z ((-93.55059999972582 41.58420000039041 0, -93.55059999972582 41.584100000560284 0, -93.55069999955595 41.584100000560284 0, -93.55069999955595 41.58420000039041 0, -93.55059999972582 41.58420000039041 0))",160822730.0,Fourmile Community Recreation Center ,160848580.0,52.0
2652,0,"POLYGON Z ((-93.55449999962002 41.591199999675155 0, -93.55449999962002 41.590900000184774 0, -93.55530000012368 41.590900000184774 0, -93.55530000012368 41.59080000035465 0, -93.5553999999538 41.59080000035465 0, -93.55530000012368 41.591199999675155 0, -93.55449999962002 41.591199999675155 0))",160801324.0,East Side Library,160775687.0,46.0
2653,0,"POLYGON Z ((-93.55489999987185 41.60080000013113 0, -93.55499999970198 41.60080000013113 0, -93.55499999970198 41.60089999996126 0, -93.55489999987185 41.60089999996126 0, -93.55489999987185 41.60080000013113 0))",160730593.0,East Side Library,160775687.0,26.0
2654,0,"POLYGON Z ((-93.55510000046343 41.5757999997586 0, -93.55520000029355 41.5757999997586 0, -93.55530000012368 41.57589999958873 0, -93.55520000029355 41.57589999958873 0, -93.55510000046343 41.5757999997586 0))",160927367.0,East Side Library,160775687.0,52.0
2655,0,"POLYGON Z ((-93.55929999984801 41.59610000066459 0, -93.55929999984801 41.596000000834465 0, -93.55939999967813 41.596000000834465 0, -93.55939999967813 41.59610000066459 0, -93.55929999984801 41.59610000066459 0))",160781685.0,East Side Library,160775687.0,32.0
2656,0,"POLYGON Z ((-93.55950000043958 41.5738999992609 0, -93.55960000026971 41.573799999430776 0, -93.55960000026971 41.573799999430776 0, -93.55960000026971 41.5738999992609 0, -93.55950000043958 41.5738999992609 0))",160927367.0,East Side Library,160775687.0,52.0
2657,0,"POLYGON Z ((-93.56340000033379 41.586500000208616 0, -93.56350000016391 41.586500000208616 0, -93.56350000016391 41.58669999986887 0, -93.56340000033379 41.58669999986887 0, -93.56340000033379 41.586500000208616 0))",160805700.0,East Side Library,160775687.0,50.0
2658,0,"POLYGON Z ((-93.56350000016391 41.594900000840425 0, -93.56359999999404 41.594900000840425 0, -93.56359999999404 41.59500000067055 0, -93.56350000016391 41.59500000067055 0, -93.56350000016391 41.594900000840425 0))",160913724.0,East Side Library,160775687.0,30.0
2659,0,"POLYGON Z ((-93.56439999956638 41.57850000075996 0, -93.56439999956638 41.57829999923706 0, -93.56460000015795 41.57829999923706 0, -93.56460000015795 41.57850000075996 0, -93.56439999956638 41.57850000075996 0))",160854674.0,East Side Library,160775687.0,58.0
2660,0,"POLYGON Z ((-93.56589999981225 41.59809999912977 0, -93.56599999964237 41.59809999912977 0, -93.56599999964237 41.598200000822544 0, -93.56589999981225 41.598200000822544 0, -93.56589999981225 41.59809999912977 0))",160895353.0,East Side Library,160775687.0,20.0
2661,0,"POLYGON Z ((-93.56689999997616 41.5984000004828 0, -93.56699999980628 41.5984000004828 0, -93.56699999980628 41.59860000014305 0, -93.56689999997616 41.59860000014305 0, -93.56689999997616 41.5984000004828 0))",160895351.0,East Side Library,160775687.0,20.0
2662,0,"POLYGON Z ((-93.56730000022799 41.58119999989867 0, -93.56730000022799 41.581100000068545 0, -93.56740000005811 41.581100000068545 0, -93.56740000005811 41.581100000068545 0, -93.56740000005811 41.581100000068545 0, -93.56740000005811 41.58119999989867 0, -93.56740000005811 41.58119999989867 0, -93.56740000005811 41.58119999989867 0, -93.56730000022799 41.58119999989867 0))",160846398.0,East Side Library,160775687.0,62.00000000000001
2663,0,"POLYGON Z ((-93.56879999954253 41.59860000014305 0, -93.56890000030398 41.59860000014305 0, -93.56890000030398 41.59860000014305 0, -93.56879999954253 41.59860000014305 0, -93.56879999954253 41.59860000014305 0))",160895345.0,East Side Library,160775687.0,20.0
2664,0,"POLYGON Z ((-93.57249999977648 41.59210000000894 0, -93.57249999977648 41.592000000178814 0, -93.57259999960661 41.592000000178814 0, -93.57259999960661 41.59219999983907 0, -93.57249999977648 41.59210000000894 0))",160967465.0,East Side Library,160775687.0,34.0
2665,0,"POLYGON Z ((-93.5738000003621 41.59249999932945 0, -93.57390000019222 41.59249999932945 0, -93.57390000019222 41.592599999159575 0, -93.5738000003621 41.592599999159575 0, -93.5738000003621 41.59249999932945 0))",160967465.0,East Side Library,160775687.0,34.0
2666,0,"POLYGON Z ((-93.57760000042617 41.597400000318885 0, -93.5777000002563 41.597400000318885 0, -93.5777000002563 41.59759999997914 0, -93.57760000042617 41.59759999997914 0, -93.57760000042617 41.597400000318885 0))",160860677.0,East Side Library,160775687.0,28.0
2667,0,"POLYGON Z ((-93.57830000016838 41.594100000336766 0, -93.57839999999851 41.594100000336766 0, -93.57839999999851 41.59420000016689 0, -93.57830000016838 41.59420000016689 0, -93.57830000016838 41.594100000336766 0))",160913708.0,East Side Library,160775687.0,34.0
2668,0,"POLYGON Z ((-93.52909999992698 41.56389999948442 0, -93.52919999975711 41.56389999948442 0, -93.52919999975711 41.56399999931455 0, -93.52909999992698 41.56399999931455 0, -93.52909999992698 41.56389999948442 0))",160729395.0,Pleasant Hill Public Library,160818817.0,34.0
2669,0,"POLYGON Z ((-93.55130000039935 41.596599999815226 0, -93.5515000000596 41.596599999815226 0, -93.5515000000596 41.59679999947548 0, -93.55130000039935 41.59679999947548 0, -93.55130000039935 41.596599999815226 0))",160780635.0,Fourmile Community Recreation Center ,160848580.0,34.0
2670,0,"POLYGON Z ((-93.55609999969602 41.57330000028014 0, -93.55620000045747 41.57330000028014 0, -93.55620000045747 41.57330000028014 0, -93.55620000045747 41.57330000028014 0, -93.55609999969602 41.57330000028014 0))",160927367.0,East Side Library,160775687.0,52.0
2671,0,"POLYGON Z ((-93.55630000028759 41.59539999999106 0, -93.55630000028759 41.595200000330806 0, -93.55630000028759 41.595200000330806 0, -93.55630000028759 41.59539999999106 0, -93.55630000028759 41.59539999999106 0))",160781685.0,East Side Library,160775687.0,32.0
2672,0,"POLYGON Z ((-93.55900000035763 41.596000000834465 0, -93.55900000035763 41.595799999311566 0, -93.55920000001788 41.595799999311566 0, -93.55920000001788 41.59589999914169 0, -93.55910000018775 41.59589999914169 0, -93.55910000018775 41.596000000834465 0, -93.55900000035763 41.596000000834465 0))",160781685.0,East Side Library,160775687.0,32.0
2673,0,"POLYGON Z ((-93.55979999992996 41.593399999663234 0, -93.55979999992996 41.59329999983311 0, -93.55979999992996 41.59329999983311 0, -93.55979999992996 41.59320000000298 0, -93.55979999992996 41.59320000000298 0, -93.55979999992996 41.59329999983311 0, -93.55989999976009 41.59329999983311 0, -93.55989999976009 41.593399999663234 0, -93.55979999992996 41.593399999663234 0))",160932692.0,East Side Library,160775687.0,34.0
2674,0,"POLYGON Z ((-93.56159999966621 41.599600000306964 0, -93.56170000042766 41.599600000306964 0, -93.56170000042766 41.59979999996722 0, -93.56159999966621 41.59979999996722 0, -93.56159999966621 41.599600000306964 0))",160910825.0,East Side Library,160775687.0,30.0
2675,0,"POLYGON Z ((-93.5663999998942 41.58149999938905 0, -93.56649999972433 41.58149999938905 0, -93.56649999972433 41.58159999921918 0, -93.5663999998942 41.58159999921918 0, -93.5663999998942 41.58149999938905 0))",160846398.0,East Side Library,160775687.0,62.00000000000001
2676,0,"POLYGON Z ((-93.56649999972433 41.58479999937117 0, -93.56659999955446 41.58479999937117 0, -93.56659999955446 41.5848999992013 0, -93.56659999955446 41.5848999992013 0, -93.56659999955446 41.5848999992013 0, -93.56649999972433 41.5848999992013 0, -93.56649999972433 41.58479999937117 0))",160802045.0,East Side Library,160775687.0,54.0
2677,0,"POLYGON Z ((-93.56869999971241 41.5945999994874 0, -93.56879999954253 41.5945999994874 0, -93.56879999954253 41.594799999147654 0, -93.56869999971241 41.594799999147654 0, -93.56869999971241 41.5945999994874 0))",160913716.0,East Side Library,160775687.0,26.0
2678,0,"POLYGON Z ((-93.56940000038594 41.591700000688434 0, -93.56950000021607 41.591700000688434 0, -93.56950000021607 41.59180000051856 0, -93.56940000038594 41.59180000051856 0, -93.56940000038594 41.591700000688434 0))",160855377.0,East Side Library,160775687.0,34.0
2679,0,"POLYGON Z ((-93.57079999987036 41.59210000000894 0, -93.57089999970049 41.59210000000894 0, -93.57089999970049 41.59219999983907 0, -93.57079999987036 41.59219999983907 0, -93.57079999987036 41.59210000000894 0))",160970051.0,East Side Library,160775687.0,32.0
2680,0,"POLYGON Z ((-93.57430000044405 41.59759999997914 0, -93.57430000044405 41.59750000014901 0, -93.57440000027418 41.59750000014901 0, -93.57440000027418 41.59759999997914 0, -93.57430000044405 41.59759999997914 0))",160853997.0,East Side Library,160775687.0,26.0
2681,0,"POLYGON Z ((-93.57670000009239 41.59300000034273 0, -93.57679999992251 41.59300000034273 0, -93.57679999992251 41.59310000017285 0, -93.57670000009239 41.59310000017285 0, -93.57670000009239 41.59300000034273 0))",160930578.0,East Side Library,160775687.0,36.0
2682,0,"POLYGON Z ((-93.57679999992251 41.59249999932945 0, -93.57679999992251 41.59239999949932 0, -93.57689999975264 41.59239999949932 0, -93.57689999975264 41.59249999932945 0, -93.57679999992251 41.59249999932945 0))",160930575.0,East Side Library,160775687.0,38.0
2683,0,"POLYGON Z ((-93.57679999992251 41.597100000828505 0, -93.57679999992251 41.596899999305606 0, -93.57689999975264 41.596899999305606 0, -93.57689999975264 41.597100000828505 0, -93.57689999975264 41.597100000828505 0, -93.57689999975264 41.597100000828505 0, -93.57679999992251 41.597100000828505 0))",160860677.0,East Side Library,160775687.0,28.0
2684,0,"POLYGON Z ((-93.57720000017434 41.59390000067651 0, -93.5773999998346 41.59390000067651 0, -93.5773999998346 41.59390000067651 0, -93.57720000017434 41.59390000067651 0, -93.57720000017434 41.59390000067651 0))",160913708.0,East Side Library,160775687.0,34.0
2685,0,"POLYGON Z ((-93.541400000453 41.599899999797344 0, -93.54150000028312 41.599899999797344 0, -93.54150000028312 41.60050000064075 0, -93.54129999969155 41.60050000064075 0, -93.54129999969155 41.6000999994576 0, -93.541400000453 41.6000999994576 0, -93.541400000453 41.599899999797344 0))",160865234.0,Fourmile Community Recreation Center ,160848580.0,30.0
2686,0,"POLYGON Z ((-93.54590000025928 41.58809999935329 0, -93.5460000000894 41.58809999935329 0, -93.5460000000894 41.588199999183416 0, -93.54590000025928 41.588199999183416 0, -93.54590000025928 41.58809999935329 0))",160805060.0,Fourmile Community Recreation Center ,160848580.0,38.0
2687,0,"POLYGON Z ((-93.55680000036955 41.58390000090003 0, -93.55680000036955 41.58390000090003 0, -93.55690000019968 41.58390000090003 0, -93.55690000019968 41.58390000090003 0, -93.55680000036955 41.58390000090003 0))",160935836.0,East Side Library,160775687.0,46.0
2688,0,"POLYGON Z ((-93.55960000026971 41.59889999963343 0, -93.55970000009984 41.59889999963343 0, -93.55970000009984 41.59899999946356 0, -93.55960000026971 41.59899999946356 0, -93.55960000026971 41.59889999963343 0))",160886096.0,East Side Library,160775687.0,30.0
2689,0,"POLYGON Z ((-93.55989999976009 41.59789999946952 0, -93.55999999959022 41.59789999946952 0, -93.55999999959022 41.597999999299645 0, -93.55989999976009 41.597999999299645 0, -93.55989999976009 41.59789999946952 0))",160860757.0,East Side Library,160775687.0,28.0
2690,0,"POLYGON Z ((-93.56010000035167 41.59329999983311 0, -93.5602000001818 41.59329999983311 0, -93.5602000001818 41.593399999663234 0, -93.56010000035167 41.593399999663234 0, -93.56010000035167 41.59329999983311 0))",160932692.0,East Side Library,160775687.0,34.0
2691,0,"POLYGON Z ((-93.560899999924 41.600199999287724 0, -93.56099999975413 41.600199999287724 0, -93.56099999975413 41.60029999911785 0, -93.560899999924 41.60029999911785 0, -93.560899999924 41.600199999287724 0))",5838882108.0,East Side Library,160775687.0,30.0
2692,0,"POLYGON Z ((-93.56149999983609 41.59699999913573 0, -93.56159999966621 41.59699999913573 0, -93.56159999966621 41.597100000828505 0, -93.56149999983609 41.597100000828505 0, -93.56149999983609 41.59699999913573 0))",160964128.0,East Side Library,160775687.0,28.0
2693,0,"POLYGON Z ((-93.56190000008792 41.59940000064671 0, -93.56190000008792 41.59940000064671 0, -93.56199999991804 41.59940000064671 0, -93.56199999991804 41.59940000064671 0, -93.56190000008792 41.59940000064671 0))",160910825.0,East Side Library,160775687.0,30.0
2694,0,"POLYGON Z ((-93.56199999991804 41.58390000090003 0, -93.56209999974817 41.58390000090003 0, -93.56209999974817 41.58390000090003 0, -93.56199999991804 41.58390000090003 0, -93.56199999991804 41.58390000090003 0))",160859565.0,East Side Library,160775687.0,50.0
2695,0,"POLYGON Z ((-93.56259999983013 41.594900000840425 0, -93.56259999983013 41.594900000840425 0, -93.56269999966025 41.594900000840425 0, -93.56269999966025 41.594900000840425 0, -93.56259999983013 41.594900000840425 0))",160913724.0,East Side Library,160775687.0,30.0
2696,0,"POLYGON Z ((-93.56350000016391 41.599600000306964 0, -93.56350000016391 41.59950000047684 0, -93.56359999999404 41.59950000047684 0, -93.56359999999404 41.599600000306964 0, -93.56350000016391 41.599600000306964 0))",5838882110.0,East Side Library,160775687.0,24.0
2697,0,"POLYGON Z ((-93.564100000076 41.59190000034869 0, -93.564100000076 41.59180000051856 0, -93.56419999990612 41.59180000051856 0, -93.56419999990612 41.59190000034869 0, -93.564100000076 41.59190000034869 0))",160855389.0,East Side Library,160775687.0,36.0
2698,0,"POLYGON Z ((-93.56520000007004 41.598799999803305 0, -93.56520000007004 41.59869999997318 0, -93.56539999973029 41.59869999997318 0, -93.56539999973029 41.598799999803305 0, -93.56520000007004 41.598799999803305 0))",160895353.0,East Side Library,160775687.0,20.0
2699,0,"POLYGON Z ((-93.5676999995485 41.591700000688434 0, -93.5676999995485 41.591499999165535 0, -93.5676999995485 41.591499999165535 0, -93.5676999995485 41.591499999165535 0, -93.56780000030994 41.591499999165535 0, -93.56780000030994 41.591700000688434 0, -93.5676999995485 41.591700000688434 0))",160855383.0,East Side Library,160775687.0,32.0
2700,0,"POLYGON Z ((-93.5676999995485 41.59899999946356 0, -93.5676999995485 41.59889999963343 0, -93.56780000030994 41.59889999963343 0, -93.56780000030994 41.59899999946356 0, -93.5676999995485 41.59899999946356 0))",160895348.0,East Side Library,160775687.0,18.0
2701,0,"POLYGON Z ((-93.56809999980032 41.599099999293685 0, -93.5683000003919 41.599099999293685 0, -93.5683000003919 41.599099999293685 0, -93.56809999980032 41.599099999293685 0, -93.56809999980032 41.599099999293685 0))",160895348.0,East Side Library,160775687.0,18.0
2702,0,"POLYGON Z ((-93.56929999962449 41.59420000016689 0, -93.56940000038594 41.59420000016689 0, -93.56940000038594 41.59429999999702 0, -93.56929999962449 41.59429999999702 0, -93.56929999962449 41.59420000016689 0))",160913712.0,East Side Library,160775687.0,28.0
2703,0,"POLYGON Z ((-93.5718999998644 41.59280000068247 0, -93.57199999969453 41.59280000068247 0, -93.57199999969453 41.59280000068247 0, -93.5718999998644 41.59280000068247 0, -93.5718999998644 41.59280000068247 0))",160967465.0,East Side Library,160775687.0,34.0
2704,0,"POLYGON Z ((-93.57369999960065 41.58259999938309 0, -93.57390000019222 41.58259999938309 0, -93.57390000019222 41.58269999921322 0, -93.57369999960065 41.58269999921322 0, -93.57369999960065 41.58259999938309 0))",3145231394.0,East Side Library,160775687.0,64.0
2705,0,"POLYGON Z ((-93.57459999993443 41.59569999948144 0, -93.57469999976456 41.59559999965131 0, -93.57469999976456 41.59569999948144 0, -93.57459999993443 41.59569999948144 0, -93.57459999993443 41.595799999311566 0, -93.57459999993443 41.595799999311566 0, -93.57459999993443 41.59569999948144 0))",160853993.0,East Side Library,160775687.0,30.0
2706,0,"POLYGON Z ((-93.57589999958873 41.597400000318885 0, -93.57600000035018 41.597400000318885 0, -93.57600000035018 41.59750000014901 0, -93.57589999958873 41.59750000014901 0, -93.57589999958873 41.597400000318885 0))",160853997.0,East Side Library,160775687.0,26.0
2707,0,"POLYGON Z ((-93.58040000032634 41.5964999999851 0, -93.58050000015646 41.5964999999851 0, -93.58050000015646 41.596599999815226 0, -93.58040000032634 41.596599999815226 0, -93.58040000032634 41.5964999999851 0))",160964072.0,East Side Library,160775687.0,34.0
2708,0,"POLYGON Z ((-93.52940000034869 41.58210000023246 0, -93.52940000034869 41.58200000040233 0, -93.52950000017881 41.58200000040233 0, -93.52950000017881 41.58210000023246 0, -93.52969999983907 41.58210000023246 0, -93.52969999983907 41.582200000062585 0, -93.52940000034869 41.58210000023246 0))",160721576.0,Pleasant Hill Public Library,160818817.0,24.0
2709,0,"POLYGON Z ((-93.52940000034869 41.58090000040829 0, -93.52940000034869 41.580800000578165 0, -93.52950000017881 41.580800000578165 0, -93.52950000017881 41.580800000578165 0, -93.52969999983907 41.58090000040829 0, -93.52969999983907 41.58090000040829 0, -93.52940000034869 41.58090000040829 0))",160721554.0,Pleasant Hill Public Library,160818817.0,26.0
2710,0,"POLYGON Z ((-93.53019999992102 41.598500000312924 0, -93.53029999975115 41.598500000312924 0, -93.53029999975115 41.59860000014305 0, -93.53019999992102 41.59860000014305 0, -93.53019999992102 41.598500000312924 0))",160946432.0,Pleasant Hill Public Library,160818817.0,14.0
2711,0,"POLYGON Z ((-93.54389999993145 41.594799999147654 0, -93.54389999993145 41.59469999931753 0, -93.54430000018328 41.59469999931753 0, -93.54430000018328 41.594799999147654 0, -93.54389999993145 41.594799999147654 0))",160855284.0,Fourmile Community Recreation Center ,160848580.0,34.0
2712,0,"POLYGON Z ((-93.55069999955595 41.60089999996126 0, -93.5508000003174 41.60089999996126 0, -93.5508000003174 41.600999999791384 0, -93.55069999955595 41.600999999791384 0, -93.55069999955595 41.60089999996126 0))",4577880572.0,Fourmile Community Recreation Center ,160848580.0,30.0
2713,0,"POLYGON Z ((-93.55229999963194 41.590600000694394 0, -93.55229999963194 41.59050000086427 0, -93.55250000022352 41.59050000086427 0, -93.55250000022352 41.59050000086427 0, -93.55240000039339 41.59050000086427 0, -93.55240000039339 41.590600000694394 0, -93.55229999963194 41.590600000694394 0))",160812039.0,East Side Library,160775687.0,48.0
2714,0,"POLYGON Z ((-93.5527999997139 41.58159999921918 0, -93.55289999954402 41.58159999921918 0, -93.55289999954402 41.58170000091195 0, -93.5527999997139 41.58170000091195 0, -93.5527999997139 41.58159999921918 0))",160863065.0,East Side Library,160775687.0,52.0
2715,0,"POLYGON Z ((-93.5531000001356 41.58149999938905 0, -93.55329999979585 41.58149999938905 0, -93.55339999962598 41.58159999921918 0, -93.5531000001356 41.58159999921918 0, -93.5531000001356 41.58149999938905 0))",160863065.0,East Side Library,160775687.0,52.0
2716,0,"POLYGON Z ((-93.5586000001058 41.59109999984503 0, -93.5586000001058 41.590900000184774 0, -93.55869999993593 41.590900000184774 0, -93.55869999993593 41.590900000184774 0, -93.55879999976605 41.590900000184774 0, -93.55879999976605 41.59070000052452 0, -93.55910000018775 41.59070000052452 0, -93.55910000018775 41.590600000694394 0, -93.55929999984801 41.590600000694394 0, -93.55929999984801 41.59080000035465 0, -93.55929999984801 41.59080000035465 0, -93.55920000001788 41.590900000184774 0, -93.55929999984801 41.590900000184774 0, -93.55929999984801 41.590900000184774 0, -93.55939999967813 41.590900000184774 0, -93.55939999967813 41.590900000184774 0, -93.55950000043958 41.590900000184774 0, -93.55950000043958 41.59109999984503 0, -93.55929999984801 41.59109999984503 0, -93.55929999984801 41.5910000000149 0, -93.55920000001788 41.5910000000149 0, -93.55920000001788 41.5910000000149 0, -93.55889999959618 41.5910000000149 0, -93.55889999959618 41.5910000000149 0, -93.55879999976605 41.5910000000149 0, -93.55879999976605 41.59109999984503 0, -93.5586000001058 41.59109999984503 0))",160812054.0,East Side Library,160775687.0,46.0
2717,0,"POLYGON Z ((-93.5628000004217 41.59320000000298 0, -93.5628000004217 41.59320000000298 0, -93.5628000004217 41.59329999983311 0, -93.56269999966025 41.59329999983311 0, -93.56269999966025 41.59320000000298 0, -93.5628000004217 41.59320000000298 0, -93.5628000004217 41.59320000000298 0))",160932687.0,East Side Library,160775687.0,32.0
2718,0,"POLYGON Z ((-93.56869999971241 41.59320000000298 0, -93.56869999971241 41.59310000017285 0, -93.56879999954253 41.59310000017285 0, -93.56879999954253 41.59320000000298 0, -93.56869999971241 41.59320000000298 0))",160932680.0,East Side Library,160775687.0,28.0
2719,0,"POLYGON Z ((-93.5718999998644 41.595200000330806 0, -93.57199999969453 41.595200000330806 0, -93.57199999969453 41.59530000016093 0, -93.5718999998644 41.59530000016093 0, -93.5718999998644 41.595200000330806 0))",160927654.0,East Side Library,160775687.0,28.0
2720,0,"POLYGON Z ((-93.57299999985844 41.58599999919534 0, -93.57309999968857 41.58599999919534 0, -93.57309999968857 41.586200000718236 0, -93.57299999985844 41.586200000718236 0, -93.57299999985844 41.58599999919534 0))",4119310915.0,East Side Library,160775687.0,56.0
2721,0,"POLYGON Z ((-93.57330000028014 41.594799999147654 0, -93.57330000028014 41.594799999147654 0, -93.57330000028014 41.594900000840425 0, -93.57330000028014 41.594900000840425 0, -93.57330000028014 41.594799999147654 0))",160913711.0,East Side Library,160775687.0,30.0
2722,0,"POLYGON Z ((-93.57409999985248 41.59390000067651 0, -93.57409999985248 41.59390000067651 0, -93.5741999996826 41.59390000067651 0, -93.5741999996826 41.59390000067651 0, -93.57409999985248 41.59390000067651 0))",160853991.0,East Side Library,160775687.0,32.0
2723,0,"POLYGON Z ((-93.57569999992847 41.594100000336766 0, -93.57569999992847 41.594100000336766 0, -93.57569999992847 41.594100000336766 0, -93.57569999992847 41.594100000336766 0, -93.57569999992847 41.594100000336766 0, -93.57569999992847 41.594100000336766 0, -93.57569999992847 41.594100000336766 0))",160853991.0,East Side Library,160775687.0,32.0
2724,0,"POLYGON Z ((-93.57679999992251 41.594100000336766 0, -93.57689999975264 41.594100000336766 0, -93.57689999975264 41.59420000016689 0, -93.57679999992251 41.59420000016689 0, -93.57679999992251 41.594100000336766 0))",160913708.0,East Side Library,160775687.0,34.0
2725,0,"POLYGON Z ((-93.53019999992102 41.585799999535084 0, -93.53019999992102 41.58569999970496 0, -93.53029999975115 41.58569999970496 0, -93.53019999992102 41.585799999535084 0, -93.53019999992102 41.585799999535084 0))",160799639.0,Pleasant Hill Public Library,160818817.0,22.0
2726,0,"POLYGON Z ((-93.53220000024885 41.59569999948144 0, -93.53220000024885 41.59559999965131 0, -93.5323999999091 41.59559999965131 0, -93.53230000007898 41.59569999948144 0, -93.53220000024885 41.59569999948144 0))",160849585.0,Pleasant Hill Public Library,160818817.0,20.0
2727,0,"POLYGON Z ((-93.5421000001952 41.58400000073016 0, -93.5421000001952 41.58390000090003 0, -93.5421000001952 41.58390000090003 0, -93.5421000001952 41.58400000073016 0, -93.5421000001952 41.58400000073016 0))",160945086.0,Fourmile Community Recreation Center ,160848580.0,48.0
2728,0,"POLYGON Z ((-93.54220000002533 41.60080000013113 0, -93.54229999985546 41.60080000013113 0, -93.54229999985546 41.60089999996126 0, -93.54220000002533 41.60089999996126 0, -93.54220000002533 41.60080000013113 0))",160912673.0,Fourmile Community Recreation Center ,160848580.0,32.0
2729,0,"POLYGON Z ((-93.5449999999255 41.56689999997616 0, -93.5449999999255 41.56689999997616 0, -93.54580000042915 41.56689999997616 0, -93.5456999996677 41.56709999963641 0, -93.54580000042915 41.56709999963641 0, -93.54580000042915 41.56719999946654 0, -93.54509999975562 41.56719999946654 0, -93.54509999975562 41.56689999997616 0, -93.5449999999255 41.56689999997616 0))",160827399.0,Pleasant Hill Public Library,160818817.0,40.0
2730,0,"POLYGON Z ((-93.54590000025928 41.58970000036061 0, -93.54590000025928 41.58960000053048 0, -93.5460000000894 41.58960000053048 0, -93.5460000000894 41.58970000036061 0, -93.54590000025928 41.58970000036061 0))",160805060.0,Fourmile Community Recreation Center ,160848580.0,38.0
2731,0,"POLYGON Z ((-93.54710000008345 41.58999999985099 0, -93.54710000008345 41.58990000002086 0, -93.54719999991357 41.58990000002086 0, -93.54719999991357 41.58999999985099 0, -93.54710000008345 41.58999999985099 0))",160805054.0,Fourmile Community Recreation Center ,160848580.0,40.0
2732,0,"POLYGON Z ((-93.54930000007153 41.58919999934733 0, -93.54930000007153 41.5890999995172 0, -93.54939999990165 41.5890999995172 0, -93.54939999990165 41.58919999934733 0, -93.54930000007153 41.58919999934733 0))",160805048.0,Fourmile Community Recreation Center ,160848580.0,42.0
2733,0,"POLYGON Z ((-93.54989999998361 41.58960000053048 0, -93.54999999981374 41.58960000053048 0, -93.54999999981374 41.58970000036061 0, -93.54989999998361 41.58970000036061 0, -93.54989999998361 41.58960000053048 0))",160805041.0,Fourmile Community Recreation Center ,160848580.0,44.0
2734,0,"POLYGON Z ((-93.5531000001356 41.581399999558926 0, -93.5531000001356 41.58119999989867 0, -93.5531000001356 41.58119999989867 0, -93.5531000001356 41.5812999997288 0, -93.55289999954402 41.5812999997288 0, -93.55289999954402 41.58119999989867 0, -93.55300000030547 41.58119999989867 0, -93.55300000030547 41.581100000068545 0, -93.5531000001356 41.581100000068545 0, -93.5531000001356 41.581100000068545 0, -93.55339999962598 41.581100000068545 0, -93.55339999962598 41.5812999997288 0, -93.55339999962598 41.5812999997288 0, -93.55350000038743 41.581399999558926 0, -93.5531000001356 41.581399999558926 0))",160863065.0,East Side Library,160775687.0,52.0
2735,0,"POLYGON Z ((-93.55690000019968 41.59530000016093 0, -93.5570000000298 41.59530000016093 0, -93.5570000000298 41.59530000016093 0, -93.55690000019968 41.59530000016093 0, -93.55690000019968 41.59530000016093 0))",160781685.0,East Side Library,160775687.0,32.0
2736,0,"POLYGON Z ((-93.564100000076 41.599099999293685 0, -93.56419999990612 41.599099999293685 0, -93.56419999990612 41.59919999912381 0, -93.564100000076 41.59919999912381 0, -93.564100000076 41.599099999293685 0))",160895357.0,East Side Library,160775687.0,22.0
